class_string	label	tags	stack_size
PrimalItemStructure_ARKomaticVault_C	ARKomatic Vault	object,blueprintable	
PrimalItemStructure_ARKomaticWoodBaker_C	ARKomatic Wood Baker	object,blueprintable	
PrimalItemStructure_ARKomaticWorkbench_C	ARKomatic Workbench	object,blueprintable	
PrimalItemStructure_ArksDream_Wasteland_ClusterMod_ChemBench_Tek_C	Arks Dream Makeshift Megalab	object,blueprintable	1
PrimalItemTrophy_Skeleton_Arm01_C	Arm	object	100
PrimalItemTrophy_Skeleton_Arm01_2_C	Arm 2	object	100
PrimalItemTrophy_Skeleton_Arm01_3_C	Arm 3	object	100
PrimalItemArmor_DinoCompanionSaddle_Doggo_C	Armadoggo Armor	object,blueprintable	1
PrimalItemConsumable_ArthropleuraF_C	Arthropleura F	object,blueprintable	
PrimalItemConsumable_ArthropleuraM_C	Arthropleura M	object,blueprintable	
PrimalItemCostume_AAA_Arthropluera_C	Arthropluera 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_Egg_Arthro_C	Arthropluera Egg	object,egg	100
PrimalItemArmor_ArthroSaddle_C	Arthropluera Saddle	object,blueprintable	1
PrimalItemArtifact_Extinction_DesertKaiju_C	Artifact of Chaos	object,blueprintable,resource	1
PrimalItemArtifact_Extinction_ForestKaiju_C	Artifact of Growth	object,blueprintable,resource	1
PrimalItemArtifact_12_C	Artifact of the Brute	object,blueprintable,resource	1
PrimalItemArtifact_05_C	Artifact of the Clever	object,blueprintable,resource	1
PrimalItemArtifactSE_02_C	Artifact of the Crag	object,blueprintable,resource	1
PrimalItemArtifact_11_C	Artifact of the Cunning	object,blueprintable,resource	1
PrimalItemArtifactAB_C	Artifact of the Depths	object,blueprintable,resource	1
PrimalItemArtifactSE_03_C	Artifact of the Destroyer	object,blueprintable,resource	1
PrimalItemArtifact_04_C	Artifact of the Devious	object,blueprintable,resource	1
PrimalItemArtifact_07_C	Artifact of the Devourer	object,blueprintable,resource	1
PrimalItemArtifactSE_01_C	Artifact of the Gatekeeper	object,blueprintable,resource	1
PrimalItemArtifact_01_C	Artifact of the Hunter	object,blueprintable,resource	1
PrimalItemArtifact_08_C	Artifact of the Immune	object,blueprintable,resource	1
PrimalItemArtifactAB_4_C	Artifact of the Lost	object,blueprintable	1
PrimalItemArtifact_03_C	Artifact of the Massive	object,blueprintable,resource	1
PrimalItemArtifact_02_C	Artifact of the Pack	object,blueprintable,resource	1
PrimalItemArtifactAB_2_C	Artifact of the Shadows	object,blueprintable,resource	1
PrimalItemArtifact_06_C	Artifact of the Skylord	object,blueprintable,resource	1
PrimalItemArtifactAB_3_C	Artifact of the Stalker	object,blueprintable,resource	1
PrimalItemArtifact_09_C	Artifact of the Strong	object,blueprintable,resource	1
PrimalItemArtifact_Extinction_IceKaiju_C	Artifact of the Void	object,blueprintable,resource	1
PrimalItemStructure_TrophyBase_C	Artifact Pedestal	object,blueprintable	100
PrimalItem_DungeonEntrance_TekCave_Easy_C	Ascension Cave Easy Tribute	object,blueprint,blueprintable,tribute	1
PrimalItem_DungeonEntrance_TekCave_Hard_C	Ascension Cave Hard Tribute	object,blueprint,blueprintable,tribute	1
PrimalItem_DungeonEntrance_TekCave_Medium_C	Ascension Cave Medium Tribute	object,blueprint,blueprintable,tribute	1
PrimalItemConsumable_Mushroom_Ascerbic_C	Ascerbic Mushroom	object,harvestable,resource	100
PrimalItem_WeaponRifle_C	Assault Rifle	object,blueprintable	1
PrimalItemArmor_SpaceDolphinSaddle_Tek_ASA_C	Astrodelphis Starwing Saddle	object,blueprintable,tek	1
PrimalItemArmor_SnowDragonSaddle_C	Aureliax Saddle	object,blueprintable	1
PrimalItemConsumable_Mushroom_Auric_C	Auric Mushroom	object,harvestable,resource	100
PrimalItemStructure_Auto_Tranq_Turret_C	Auto Tranq Turret	object,blueprintable	1
PrimalItemStructure_Turret_C	Auto Turret	object,blueprintable,resource	1
PrimalItem_WeaponShoulderDragon_Autumn_C	Autumn Drakeling Weapon	object,blueprintable	1
PrimalItemDye_Chartreuse_2_Avocado_C	Avocado Coloring	object,dye	100
PrimalItemConsumable_Berry_Azoweed_C	Azoweed	object,harvestable,resource,the_sunken_world	200
PrimalItemConsumable_Berry_Azulberry_C	Azulberry	object,harvestable,resource	100
PrimalItemConsumable_Seed_Azulberry_C	Azulberry Seed	object,harvestable,resource	100
PrimalItemDye_Azure_4_Azure_C	Azure Coloring	object,dye	100
PrimalItemConsumable_Kibble_DraconicEssence_Azure_C	Azure Draconic Essence	object	100
PrimalItemDye_Azure_5_Babyblue_C	Babyblue Coloring	object,dye	100
PrimalItemStructure_TurretBallista_C	Ballista Turret	object,blueprintable	1
PrimalItemDye_Brown_2_Bark_C	Bark Coloring	object,dye	100
PrimalItemStructure_StorageBox_Barrel_C	Barrel Storage	object,blueprintable	100
PrimalItemConsumable_BaryF_C	Bary F	object,blueprintable	
PrimalItemConsumable_BaryM_C	Bary M	object,blueprintable	
PrimalItemCostume_AAA_Baryonyx_C	Baryonyx 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_Egg_Baryonyx_C	Baryonyx Egg	object,egg	100
PrimalItemArmor_BaryonyxSaddle_C	Baryonyx Saddle	object,blueprintable	1
AP_PrimalItemStructuresPlus_Base_C	Base Applez Plus Item	object,blueprintable	100
AP_PrimalItemStructuresPlus_Misc_Base_C	Base Applez Plus Item - Structures	object,blueprintable	100
PrimalItemStructure_BaseFlag_ArksDream_C	Base Flag	object	100
PrimalItemConsumable_Egg_Maelizard_XSmall_Fertilized_C	Basic Fertilized Maeguana Egg	object,egg	1
PrimalItemConsumable_BasicHealingPotion_C	Basic Healing Potion	object	100
PrimalItemConsumable_Kibble_Base_XSmall_C	Basic Kibble	object,kibble	100
PrimalItemConsumable_Egg_Maelizard_XSmall_C	Basic Maeguana Egg	object,egg	100
PrimalItemConsumable_Egg_Basilisk_C	Basilisk Egg	object,egg	100
PrimalItemConsumable_BasiliskF_C	Basilisk F	object,blueprintable	
PrimalItemCostume_GhostBasilisk_C	Basilisk Ghost Costume	object,event,skin	1
PrimalItemConsumable_BasiliskM_C	Basilisk M	object,blueprintable	
PrimalItemArmor_BasiliskSaddle_C	Basilisk Saddle	object,blueprintable	1
PrimalItemResource_ApexDrop_Basilisk_C	Basilisk Scale	object,resource	100
PrimalItemConsumable_Basilof_C	Basilof	object,blueprintable	
PrimalItemConsumable_Basilom_C	Basilom	object,blueprintable	
PrimalItemCostume_AAA_Basilosaurus_C	Basilosaurus 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemResource_ApexDrop_Basilo_C	Basilosaurus Blubber	object,resource	100
PrimalItemArmor_BasiloSaddle_C	Basilosaurus Saddle	object,blueprintable	1
PrimalItemConsumable_Fertilizer_BatGuano_C	Bat Guano	object	1
PrimalItemConsumable_Soup_BattleTartare_C	Battle Tartare	object	100
PrimalItemConsumable_Battlebox_C	Battlebox	object,blueprintable	
PrimalItem_Car_Bed_Racer_C	BattleRig Bed: Racer	object,blueprintable	1
PrimalItem_Car_Bed_Rollcage_C	BattleRig Bed: Rollcage	object,blueprintable	1
PrimalItem_Car_Bed_Truck_C	BattleRig Bed: Truck	object,blueprintable	1
PrimalItem_Car_Cab_Racer_C	BattleRig Cab: Racer	object,blueprintable	1
PrimalItem_Car_Cab_Rollcage_C	BattleRig Cab: Rollcage	object,blueprintable	1
PrimalItem_Car_Cab_Truck_C	BattleRig Cab: Truck	object,blueprintable	1
PrimalItem_Car_Engine_Racer_C	BattleRig Engine: Racer	object,blueprintable	1
PrimalItem_Car_Engine_Rollcage_C	BattleRig Engine: Rollcage	object,blueprintable	1
PrimalItem_Car_Engine_Truck_C	BattleRig Engine: Truck	object,blueprintable	1
PrimalItem_Car_Frontmod_CowCatcher_C	BattleRig FrontEnd-Mod: Cowcatcher	object,blueprintable	1
PrimalItem_Car_Frontmod_Armor_C	BattleRig FrontEnd-Mod: Extra Armor	object,blueprintable	1
PrimalItem_Car_Frontmod_Buzzsaw_C	BattleRig FrontEnd-Mod: Harvest Saw	object,blueprintable	1
PrimalItem_Car_Frontmod_Spikes_C	BattleRig FrontEnd-Mod: Spiked Grill	object,blueprintable	1
PrimalItemStructure_Garage_C	BattleRig Garage	object,blueprintable	1
PrimalItem_Car_Rearmod_Afterburner_C	BattleRig RearEnd-Mod: Afterburner	object,blueprintable	1
PrimalItem_Car_Rearmod_Jump_C	BattleRig RearEnd-Mod: Jump Jets	object,blueprintable	1
PrimalItem_Car_Rearmod_Mines_C	BattleRig RearEnd-Mod: Mines	object,blueprintable	1
PrimalItem_Car_Rearmod_Sludge_C	BattleRig RearEnd-Mod: Sludgetrail	object,blueprintable	1
PrimalItem_Car_Rearmod_Smoke_C	BattleRig RearEnd-Mod: Smokescreen	object,blueprintable	1
PrimalItem_Car_Rearmod_Hook_C	BattleRig RearEnd-Mod: TowHook	object,blueprintable	1
PrimalItem_Car_Turret_Cannon_C	BattleRig Turret: Cannon	object,blueprintable	1
PrimalItem_Car_Turret_Flamethrower_C	BattleRig Turret: Flamethrower	object,blueprintable	1
PrimalItem_Car_Turret_FlightSeeker_C	BattleRig Turret: Flightseeker Missiles	object,blueprintable	1
PrimalItem_Car_Turret_Minigun_C	BattleRig Turret: Minigun	object,blueprintable	1
PrimalItem_Car_Turret_Shotgun_C	BattleRig Turret: Tranq-Shotgun	object,blueprintable	1
PrimalItem_Car_Wheels_Racer_C	BattleRig Wheels: Racer	object,blueprintable	1
PrimalItem_Car_Wheels_Rollcage_C	BattleRig Wheels: Rollcage	object,blueprintable	1
PrimalItem_Car_Wheels_Truck_C	BattleRig Wheels: Truck	object,blueprintable	1
PrimalItemStructure_Cages_Metal_Large_C	BC: Large Metal Cage	object,blueprintable	1
PrimalItemStructure_Cages_Wood_Large_C	BC: Large Wooden Cage	object,blueprintable	1
PrimalItemStructure_Cages_Metal_Medium_C	BC: Medium Metal Cage	object,blueprintable	1
PrimalItemStructure_Cages_Wood_Medium_C	BC: Medium Wooden Cage	object,blueprintable	1
PrimalItemStructure_BearTrap_C	Bear Trap	object,blueprintable	10
PrimalItemStructure_BeeHive_C	Bee Hive	object,blueprintable	1
PrimalItemCostume_AAA_Toad_C	Beelzebufo 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemArmor_ToadSaddle_C	Beelzebufo Saddle	object,blueprintable	1
PrimalItemResource_Beer_C	Beer	object,generic,no_fibercraft,resource	100
PrimalItemStructure_BeerBarrel_C	Beer Barrel	object,blueprintable	3
PrimalItemConsumable_BeerJarAlt_C	Beer Jar	object	1
PrimalItemConsumable_BeerJar_C	Beer Jar	object,no_fibercraft	20
PrimalItemConsumable_Beerbox_C	Beerbox	object,blueprintable	
PrimalItemConsumable_BeezleDungM_C	Beezle Dung M	object,blueprintable	
PrimalItemConsumable_BeezleabDungM_C	Beezleab Dung M	object,blueprintable	
PrimalItemConsumable_BeezlebufoF_C	Beezlebufo F	object,blueprintable	
PrimalItemConsumable_BeezlebufoM_C	Beezlebufo M	object,blueprintable	
PrimalItemSkin_BeretHat_C	Beret Hat	object,blueprintable	1
PrimalItemConsumable_Seed_Test_C	Berry Bush Seed	object,cheat,resource	100
PrimalItemTrophy_Broodmother_Beta_C	Beta Broodmother Trophy	object,resource,reward	1
PrimalItemTrophy_Dragon_Beta_C	Beta Dragon Trophy	object,resource,reward	1
PrimalItemTrophy_Megaraptor_Beta_C	Beta Grendel Trophy	object	1
PrimalItemTrophy_Manticore_Beta_C	Beta Manticore Trophy	object,reward	1
PrimalItemTrophy_Gorilla_Beta_C	Beta Megapithecus Trophy	object,resource,reward	1
PrimalItemTrophy_Gorgon_Beta_C	Beta Natrix Trophy	object	1
PrimalItemTrophy_IceWyvern_Beta_C	Beta Nunatak Trophy	object	1
PrimalItemTrophy_Cyclops_Beta_C	Beta Thodes Trophy	object	1
PrimalItemStructure_BetterAC_C	Better Air Conditioner	object,blueprintable	5
PrimalItemStructure_BetterAmmoBox_C	Better Ammo Box	object,blueprintable	100
PrimalItemStructure_SBS_BeeHive_C	Better Bee Hive	object,blueprintable	1
PrimalItemStructure_BetterBeerBarrel_C	Better Beer Barrel	object,blueprintable	3
PrimalItemStructure_BetterBioGrinder_C	Better Bio-Grinder	object,blueprintable	5
PrimalItemStructure_BetterDedicatedStorage_C	Better Dedicated Storage	object,blueprintable	1
PrimalItemStructure_BetterFeedingTrough_C	Better Feeding Trough	object,blueprintable	100
PrimalItemStructure_BetterGrinder_C	Better Grinder	object,blueprintable	1
PrimalItemStructure_BetterIndustrialCookingPot_C	Better Industrial Cooker	object,blueprintable	1
PrimalItemStructure_BetterLibraryStorage_C	Better Library Storage	object,blueprintable	5
PrimalItemStructure_BetterLinkedStorage_C	Better Linked Storage Box	object,blueprintable	5
PrimalItemStructure_Better_Metal_OceanPlatform_C	Better Metal Ocean Platform	object,blueprintable	100
PrimalItem_WeaponBetterMiningDrill_C	Better Mining Drill	object,blueprintable	1
PrimalItemStructure_BetterOilPump_C	Better Oil Pump	object,blueprintable	100
PrimalItem_Better_Rocket_Launcher_C	Better Rocket Launcher	object,blueprintable	1
PrimalItemConsumable_BetterTekCanteenCraftable_C	Better Tek Canteen	object,blueprintable	1
PrimalItemStructure_BetterTekCloningChamber_C	Better Tek Cloning Chamber	object,blueprintable,tek	1
PrimalItemStructure_BetterTekForcefield_C	Better Tek Forcefield	object,blueprintable	100
PrimalItemStructure_BetterTekLight_C	Better Tek Light	object,blueprintable,tek	100
PrimalItemStructure_BetterTekReplicator_C	Better Tek Replicator	object,blueprintable,tek	1
PrimalItemStructure_SBS_TekSecurityConsole_C	Better Tek Security Console	object,blueprintable	100
PrimalItemStructure_BetterTekTrough_C	Better Tek Trough	object,blueprintable,tek	1
PrimalItemStructure_BetterTinkeringDesk_C	Better Tinkering Desk	object,blueprintable	5
PrimalItem_BetterTrainCar_C	Better Train Car	object,blueprintable	
PrimalItem_BetterTrainEngine_C	Better Train Engine	object,blueprintable	
PrimalItemStructure_SBSTribeTower_C	Better Tribe Tower	object,blueprintable	1
PrimalItemConsumable_BigfootF_C	Bigfoot F	object,blueprintable	
PrimalItemConsumable_BigfootM_C	Bigfoot M	object,blueprintable	
PrimalItemConsumable_Berry_Base_C	Bingleberry	object,cheat,resource	100
PrimalItemConsumable_BerrySoup_C	Bingleberry Soup	object,cheat	100
PrimalItemConsumable_JellyVenom_C	Bio Toxin	object,harvestable,resource	100
PrimalItemStructure_BioGrinder_C	Bio-Grinder	object,blueprintable	5
PrimalItemConsumable_BisonMilk_C	Bison Milk	object,resource	1
PrimalItemArmor_BisonSaddle_C	Bison Saddle	object,blueprintable	1
PrimalItemDye_Greyscale_1_Black_C	Black Coloring	object,dye	100
PrimalItemConsumable_BlackDyeSoup_C	Black Dye Soup	object,blueprintable	
PrimalItem_BlackHoleDino_C	Black Hole	object,blueprintable	1
PrimalItemConsumable_BlackPearl_C	Black Pearl	object,blueprintable	
PrimalItemResource_BlackPearl_C	Black Pearl	object,harvestable,resource	200
PrimalItemResource_BlackPearl_C	Black Pearl	object	200
PrimalItemResource_BlackPearl_C	Black Pearl	object,blueprintable	
PrimalItemResource_BlackPearl_PhatPearls_C	Black Pearl Phat Pearls	object,blueprintable	
PrimalItemStructure_AntiFlyerTurret_C	Bladewasp Hive	object,blueprintable	1
PrimalItem_BloodExtractor_C	Blood Extraction Syringe	object,blueprintable	1
PrimalItemConsumable_BloodPack_C	Blood Pack	object,resource	100
PrimalItemConsumable_BloodPack_Child_C	Blood Pack Child	object	1
PrimalItemArmor_BloodArmor_C	Blood Wyvern Saddle	object,blueprintable	1
PrimalItemStructure_LostColony_Bloodforge_C	Bloodforge	object,blueprintable	1
PrimalItemCostume_BP_BloodstalkerCharm_C	Bloodstalker Charm	object,blueprintable	1
PrimalItemConsumable_Egg_BloodStalker_C	Bloodstalker Egg	object,egg	100
EngramEntry_Saddle_BloodStorm_C	Bloodstorm Dragon Saddle	object,blueprintable	1
PrimalItemDye_Blue_4_Blue_C	Blue Coloring	object,dye	100
PrimalItemDye_Blue_C	Blue Coloring (Legacy)	object,blueprintable,deprecated,dye	100
PrimalItemResource_BlueSap_C	Blue Crystalized Sap	object,harvestable,resource	100
PrimalItemConsumable_BlueDyeSoup_C	Blue Dye Soup	object,blueprintable	
PrimalItemConsumable_BlueGem_C	Blue Gem	object,blueprintable	
PrimalItemResource_Gem_BioLum_C	Blue Gem	object,harvestable,resource	100
PrimalItemSkin_WW_WinterHatD_Craftable_C	Blue-Ball Winter Beanie Skin	object,event,skin	1
PrimalItemStructure_BoatFlag_ArksDream_C	Boat Flag	object	
PrimalItemSkin_BoaterHat_C	Boater Hat	object,blueprintable	1
PrimalItemSkin_CharacterSkin_Bob_SkinPack_C	Bob 'ARK: The Animated Series' Costume Skin	object,blueprintable,skin	1
PrimalItemSkin_CharacterSkin_Bob_C	Bob 'ARK: The Animated Series' Costume Skin (Dear Jane)	object,blueprintable,skin	1
PrimalItem_WeaponBola_C	Bola	object,blueprintable	10
PrimalItemTrophy_Skeleton_Bone01_C	Bone	object	100
PrimalItemTrophy_Skeleton_Bone02_C	Bone 2	object	100
PrimalItemResource_BoneArrowhead_C	Bone Arrowhead	object,resource	300
PrimalItemResource_Bonepowder_C	BonePowder	object,resource	300
PrimalItemTrophy_Skeleton_Bones01_C	Bones	object	100
PrimalItemTrophy_Skeleton_Bones02_C	Bones 2	object	100
PrimalItemTrophy_Skeleton_Bones03_C	Bones 3	object	100
PrimalItem_WeaponBoomerang_C	Boomerang	object,blueprintable	10
PrimalItemConsumable_bossunlock_C	Bossunlock	object,blueprintable	
PrimalItemConsumable_EggBothri_C	Bothriolepis Egg	object,egg,the_sunken_world	
PrimalItemAmmo_Boulder_C	Boulder	object,blueprintable	100
PrimalItem_WeaponBow_C	Bow	object,blueprintable,harvestable,resource	1
PrimalItemSkin_BowlerHat_C	Bowler Hat Skin	object,blueprintable,skin	1
PrimalItemConsumable_CakeSlice_Breeding_C	Breeding Cake Slice	object	1
PrimalItemDye_Misc_1_C	Brick Coloring	object,dye	100
PrimalItemCostume_AAA_Sauropod_SkinPack_C	Bronto 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemCostume_AAA_Sauropod_C	Bronto 'ARK: The Animated Series' Costume (Dear Jane)	object,skin	1
PrimalItemCostume_BoneSauro_C	Bronto Bone Costume	object,event,skin	1
PrimalItemConsumable_Egg_Bronto_C	Bronto Egg	object,egg	100
PrimalItemConsumable_BrontoF_C	Bronto F	object,blueprintable	
PrimalItemConsumable_BrontoM_C	Bronto M	object,blueprintable	
PrimalItemArmor_SauroSaddle_Platform_C	Bronto Platform Saddle	object,blueprintable	1
PrimalItemArmor_SauroSaddle_C	Bronto Saddle	object,blueprintable	1
PrimalItemDye_Orange_1_Bronze_C	Bronze Coloring	object,dye	100
PrimalItem_BossTribute_Spider_Easy_C	Broodmother Easy Tribute	object,blueprint,blueprintable,tribute	1
PrimalItem_BossTribute_Spider_Hard_C	Broodmother Hard Tribute	object,blueprint,blueprintable,tribute	1
PrimalItem_BossTribute_Spider_Medium_C	Broodmother Medium Tribute	object,blueprint,blueprintable,tribute	1
PrimalItemTrophy_Broodmother_C	Broodmother Trophy	object,reward	1
PrimalItemConsumable_TheHorn_C	Broth of Enlightenment	object	100
PrimalItemConsumable_brothofebox_C	Brothofebox	object,blueprintable	
PrimalItemDye_Brown_3_Brown_C	Brown Coloring	object,dye	100
PrimalItemDye_Magenta_8_Bruise_C	Bruise Coloring	object,dye	100
PrimalItemResource_BSCoin_C	BS Coin	object	100000000
PrimalItemConsumable_BSPoints_1000_C	BS Points 1000	object	
PrimalItemConsumable_BSPoints_10000_C	BS Points 10000	object	
PrimalItemConsumable_BSPoints_100000_C	BS Points 100000	object	
PrimalItemDye_Misc_12_C	Bubblegum Coloring	object,dye	100
PrimalItemSkin_BucketfaceHat_C	Bucketface Helmet	object,blueprintable	1
PrimalItemCostume_BP_AnglerCharm_Buffs_C	Buffing Anglerfish Charm	object,blueprintable	1
PrimalItemCostume_BP_DiplocaulusCharm_Buffs_C	Buffing Diplocaulus Charm	object,blueprintable	1
PrimalItemCostume_BP_DirewolfCharm_Buffs_C	Buffing Direwolf Charm	object,blueprintable	1
PrimalItemCostume_BP_GriffinCharm_Buffs_C	Buffing Griffin Charm	object,blueprintable	1
PrimalItemCostume_BP_MoschopsCharm_Buffs_C	Buffing Moschops Charm	object,blueprintable	1
PrimalItemCostume_BP_OvisCharm_Buffs_C	Buffing Ovis Charm	object,blueprintable	1
PrimalItemCostume_BP_PhoenixCharm_Buffs_C	Buffing Phoenix Charm	object,blueprintable	1
PrimalItemCostume_BP_WyvernCharm_Buffs_C	Buffing Wyvern Charm	object,blueprintable	1
PrimalItemConsumable_BugRepellant_C	Bug Repellant	object,resource	100
PrimalItemConsumable_BulbdogF_C	Bulbdog F	object,blueprintable	
PrimalItemCostume_GhostLanternPug_C	Bulbdog Ghost Costume	object,event,skin	1
PrimalItemConsumable_BulbdogM_C	Bulbdog M	object,blueprintable	
PrimalItemSkin_PugMask_C	Bulbdog Mask	object,reward	1
PrimalItemStructure_Bed_Modern_C	Bunk Bed	object,blueprintable	3
PrimalItemSkin_BunnyHat_C	Bunny Ears Skin	object,blueprintable,reward,skin	1
PrimalItemStructure_EasterEgg_C	Bunny Egg	object,blueprintable,event,resource	100
PrimalItemDye_Red_1_Burn_C	Burn Coloring	object,dye	100
PrimalItemDye_Yellow_6_Buttermilk_C	Buttermilk Coloring	object,dye	100
PrimalItemC4Ammo_C	C4 Charge	object,blueprintable	100
PrimalItem_WeaponC4_C	C4 Remote Detonator	object,blueprintable	1
PrimalItemStructure_CabinetsChairsTables_C	Cabinets, Chairs and Tables.	object,blueprintable	100
PrimalItemConsumable_CactusBuffSoup_C	Cactus Broth	object	100
